timestamp,sensor_type,x,y,z,w
1753148616620,TYPE_ACCELEROMETER,-0.294487,1.728614,7.699753,
1753148616620,TYPE_ROTATION_VECTOR,0.04327,0.07402,0.711212,0.697729
1753148616621,TYPE_LINEAR_ACCELERATION,0.114875,0.103946,-1.962714,
1753148616632,TYPE_ACCELEROMETER,-0.141258,1.867477,7.864953,
1753148616632,TYPE_MAGNETIC_FIELD,41.759998,1.98,-12.719999,
1753148616632,TYPE_ROTATION_VECTOR,0.04327,0.074019,0.711212,0.697729
1753148616665,TYPE_LINEAR_ACCELERATION,0.268098,0.242828,-1.797517,
1753148616665,TYPE_ACCELEROMETER,-0.009577,1.963245,8.092402,
1753148616668,TYPE_ROTATION_VECTOR,0.042709,0.072609,0.714828,0.694209
1753148616669,TYPE_LINEAR_ACCELERATION,0.38026,0.363754,-1.575072,
1753148616669,TYPE_ACCELEROMETER,0.102951,1.980005,8.319851,
1753148616669,TYPE_ROTATION_VECTOR,0.042709,0.072609,0.714828,0.694209
1753148616669,TYPE_LINEAR_ACCELERATION,0.492788,0.380513,-1.347623,
1753148616669,TYPE_MAGNETIC_FIELD,41.759998,1.86,-12.179999,
1753148616669,TYPE_ACCELEROMETER,0.23942,1.984793,8.616732,
1753148616669,TYPE_ROTATION_VECTOR,0.042149,0.070306,0.718483,0.690697
1753148616669,TYPE_LINEAR_ACCELERATION,0.597887,0.423072,-1.058128,
1753148616669,TYPE_ACCELEROMETER,0.339977,1.939303,8.865729,
1753148616669,TYPE_ROTATION_VECTOR,0.042149,0.070306,0.718483,0.690697
1753148616670,TYPE_LINEAR_ACCELERATION,0.698443,0.377582,-0.809131,
1753148616670,TYPE_MAGNETIC_FIELD,42.119999,1.38,-11.58,
1753148616670,TYPE_ACCELEROMETER,0.416591,1.910573,9.083601,
1753148616670,TYPE_ROTATION_VECTOR,0.042149,0.070306,0.718483,0.690697
1753148616670,TYPE_LINEAR_ACCELERATION,0.775058,0.348852,-0.591259,
1753148616670,TYPE_ACCELEROMETER,0.435745,1.865083,9.248801,
1753148616670,TYPE_ROTATION_VECTOR,0.041554,0.067622,0.721996,0.68733
1753148616670,TYPE_LINEAR_ACCELERATION,0.758915,0.347329,-0.434296,
1753148616670,TYPE_ACCELEROMETER,0.474052,1.853112,9.31105,
1753148616670,TYPE_ROTATION_VECTOR,0.041576,0.06762,0.721997,0.687328
1753148616671,TYPE_LINEAR_ACCELERATION,0.796871,0.335086,-0.372016,
1753148616671,TYPE_MAGNETIC_FIELD,42.540001,1.26,-11.46,
1753148616671,TYPE_ACCELEROMETER,0.418985,1.853112,9.457097,
1753148616671,TYPE_ROTATION_VECTOR,0.04078,0.065182,0.725159,0.684275
1753148616671,TYPE_LINEAR_ACCELERATION,0.713773,0.378739,-0.233605,
1753148616671,TYPE_ACCELEROMETER,0.25618,1.872266,9.552865,
1753148616671,TYPE_ROTATION_VECTOR,0.041095,0.065165,0.725165,0.684252
1753148616671,TYPE_LINEAR_ACCELERATION,0.546242,0.393918,-0.137374,
1753148616671,TYPE_ACCELEROMETER,0.112527,1.78368,9.588778,
1753148616671,TYPE_MAGNETIC_FIELD,42.719997,1.14,-11.46,
